N,h,trial,epoch,energy,epoch time
6.0,0.1,0.0,93.0,-6.015296936035156,0.041365623474121094
6.0,0.1,0.0,94.0,-6.015288352966309,0.039054155349731445
6.0,0.1,0.0,95.0,-6.015279769897461,0.040276288986206055
6.0,0.1,0.0,96.0,-6.01527214050293,0.04372835159301758
6.0,0.1,0.0,97.0,-6.015265941619873,0.03945350646972656
6.0,0.1,0.0,98.0,-6.0152587890625,0.03958559036254883
6.0,0.1,0.0,99.0,-6.015252113342285,0.03965497016906738
6.0,0.1,0.0,100.0,-6.015248775482178,0.041465044021606445
6.0,0.1,0.0,101.0,-6.015243053436279,0.04103803634643555
6.0,0.1,0.0,102.0,-6.015238285064697,0.039821624755859375
6.0,0.1,0.0,103.0,-6.015235424041748,0.0378718376159668
6.0,0.1,0.0,104.0,-6.015231132507324,0.03926348686218262
6.0,0.1,0.0,105.0,-6.015228748321533,0.03827810287475586
6.0,0.1,0.0,106.0,-6.015226364135742,0.03906130790710449
6.0,0.1,0.0,107.0,-6.015223026275635,0.04028153419494629
6.0,0.1,0.0,108.0,-6.015221118927002,0.04164433479309082
6.0,0.1,0.0,109.0,-6.0152201652526855,0.04125523567199707
6.0,0.1,0.0,110.0,-6.015218257904053,0.04165768623352051
6.0,0.1,0.0,111.0,-6.015214920043945,0.03937220573425293
6.0,0.1,0.0,112.0,-6.015213489532471,0.039472103118896484
6.0,0.1,0.0,113.0,-6.015212535858154,0.04166913032531738
6.0,0.1,0.0,114.0,-6.015212535858154,0.0400843620300293
6.0,0.1,0.0,115.0,-6.0152106285095215,0.039104461669921875
6.0,0.1,0.0,116.0,-6.015210151672363,0.04084491729736328
6.0,0.1,0.0,117.0,-6.015207767486572,0.0402836799621582
6.0,0.1,0.0,118.0,-6.015206336975098,0.03911733627319336
6.0,0.1,0.0,119.0,-6.0152058601379395,0.040314435958862305
6.0,0.1,0.0,120.0,-6.0152058601379395,0.041536808013916016
6.0,0.1,0.0,121.0,-6.015205383300781,0.04181194305419922
6.0,0.1,0.0,122.0,-6.015204906463623,0.03993034362792969
6.0,0.1,0.0,123.0,-6.015204906463623,0.04160141944885254
6.0,0.1,0.0,124.0,-6.015204906463623,0.04131793975830078
6.0,0.1,0.0,125.0,-6.0044474601745605,0.05486011505126953
6.0,0.1,0.0,126.0,-6.015190601348877,0.04186439514160156
6.0,0.1,0.0,127.0,-6.0151753425598145,0.040627241134643555
6.0,0.1,0.0,128.0,-6.015158653259277,0.040290117263793945
6.0,0.1,0.0,129.0,-6.015137195587158,0.03850698471069336
6.0,0.1,0.0,130.0,-6.015116214752197,0.04037141799926758
6.0,0.1,0.0,131.0,-6.0150980949401855,0.039809226989746094
6.0,0.1,0.0,132.0,-6.015076160430908,0.0434260368347168
6.0,0.1,0.0,133.0,-6.0150580406188965,0.04236555099487305
6.0,0.1,0.0,134.0,-6.01503849029541,0.040038108825683594
6.0,0.1,0.0,135.0,-6.015021800994873,0.04004168510437012
6.0,0.1,0.0,136.0,-6.0150065422058105,0.03957366943359375
6.0,0.1,0.0,137.0,-6.014991283416748,0.039746761322021484
6.0,0.1,0.0,138.0,-6.0149760246276855,0.04038262367248535
6.0,0.1,0.0,139.0,-6.0149617195129395,0.03954315185546875
6.0,0.1,0.0,140.0,-5.997664928436279,0.0568089485168457
6.0,0.1,0.0,141.0,-6.014832019805908,0.041341304779052734
6.0,0.1,0.0,142.0,-6.0147271156311035,0.03868842124938965
6.0,0.1,0.0,143.0,-6.014634132385254,0.03827953338623047
6.0,0.1,0.0,144.0,-6.100356101989746,0.059391021728515625
6.0,0.1,0.0,145.0,-6.014692306518555,0.040932655334472656
6.0,0.1,0.0,146.0,-6.014811038970947,0.04011821746826172
6.0,0.1,0.0,147.0,-6.014915466308594,0.042746543884277344
6.0,0.1,0.0,148.0,-6.0150065422058105,0.04621458053588867
6.0,0.1,0.0,149.0,-6.0150837898254395,0.051690101623535156
6.0,0.1,0.0,150.0,-6.0151519775390625,0.04003620147705078
6.0,0.1,0.0,151.0,-6.015212535858154,0.03843522071838379
6.0,0.1,0.0,152.0,-6.015265464782715,0.03903460502624512
6.0,0.1,0.0,153.0,-6.015311241149902,0.040426015853881836
6.0,0.1,0.0,154.0,-6.015350818634033,0.04051661491394043
6.0,0.1,0.0,155.0,-6.015388011932373,0.04004526138305664
6.0,0.1,0.0,156.0,-6.0154194831848145,0.04142117500305176
6.0,0.1,0.0,157.0,-6.015448570251465,0.042762041091918945
6.0,0.1,0.0,158.0,-6.015472888946533,0.03910088539123535
6.0,0.1,0.0,159.0,-6.015495300292969,0.04055213928222656
6.0,0.1,0.0,160.0,-6.01551628112793,0.04030656814575195
6.0,0.1,0.0,161.0,-6.015533447265625,0.04051470756530762
6.0,0.1,0.0,162.0,-6.015549182891846,0.042929887771606445
6.0,0.1,0.0,163.0,-6.01556396484375,0.04583573341369629
6.0,0.1,0.0,164.0,-6.01557731628418,0.040644168853759766
6.0,0.1,0.0,165.0,-5.971860885620117,0.056151390075683594
6.0,0.1,0.0,166.0,-6.0155110359191895,0.04025411605834961
6.0,0.1,0.0,167.0,-6.015426158905029,0.04032301902770996
6.0,0.1,0.0,168.0,-6.015334606170654,0.04423975944519043
6.0,0.1,0.0,169.0,-6.015241622924805,0.040612220764160156
6.0,0.1,0.0,170.0,-6.015151023864746,0.039888620376586914
6.0,0.1,0.0,171.0,-6.015060901641846,0.03774404525756836
6.0,0.1,0.0,172.0,-6.014976978302002,0.03952455520629883
6.0,0.1,0.0,173.0,-6.014899253845215,0.04010176658630371
6.0,0.1,0.0,174.0,-6.014823913574219,0.04049372673034668
6.0,0.1,0.0,175.0,-6.014754772186279,0.03916621208190918
6.0,0.1,0.0,176.0,-6.0146918296813965,0.04046821594238281
6.0,0.1,0.0,177.0,-6.014632701873779,0.03826594352722168
6.0,0.1,0.0,178.0,-6.014577865600586,0.03876066207885742
6.0,0.1,0.0,179.0,-6.014526844024658,0.0419003963470459
6.0,0.1,0.0,180.0,-6.014481067657471,0.04020500183105469
6.0,0.1,0.0,181.0,-6.01444149017334,0.04020881652832031
6.0,0.1,0.0,182.0,-6.014403343200684,0.04312467575073242
6.0,0.1,0.0,183.0,-6.01436710357666,0.04052305221557617
6.0,0.1,0.0,184.0,-6.014336109161377,0.03880000114440918
6.0,0.1,0.0,185.0,-6.014307498931885,0.04010796546936035
6.0,0.1,0.0,186.0,-6.0142822265625,0.039357900619506836
6.0,0.1,0.0,187.0,-6.014258861541748,0.03986644744873047
6.0,0.1,0.0,188.0,-6.014236927032471,0.04405522346496582
6.0,0.1,0.0,189.0,-6.020223140716553,0.056389808654785156
6.0,0.1,0.0,190.0,-6.014223575592041,0.046422481536865234
6.0,0.1,0.0,191.0,-6.014228820800781,0.03991961479187012
6.0,0.1,0.0,192.0,-6.0142340660095215,0.03937053680419922
6.0,0.1,0.0,193.0,-5.974739074707031,0.05630016326904297
6.0,0.1,0.0,194.0,-6.014084339141846,0.04487133026123047
6.0,0.1,0.0,195.0,-6.013948440551758,0.039461612701416016
6.0,0.1,0.0,196.0,-6.013829708099365,0.03923845291137695
6.0,0.1,0.0,197.0,-6.013723373413086,0.04010415077209473
6.0,0.1,0.0,198.0,-6.0136284828186035,0.04143214225769043
6.0,0.1,0.0,199.0,-6.01354455947876,0.03971076011657715
6.0,0.1,1.0,0.0,-0.3181723356246948,0.3475029468536377
6.0,0.1,1.0,1.0,-0.47330939769744873,0.2780332565307617
6.0,0.1,1.0,2.0,0.11764121055603027,0.26065731048583984
6.0,0.1,1.0,3.0,-0.9999877214431763,0.268308162689209
6.0,0.1,1.0,4.0,-0.6936062574386597,0.25710511207580566
6.0,0.1,1.0,5.0,-0.569103479385376,0.26601743698120117
6.0,0.1,1.0,6.0,-0.3787602186203003,0.35074734687805176
6.0,0.1,1.0,7.0,-0.9416194558143616,0.2636251449584961
6.0,0.1,1.0,8.0,-0.5021499395370483,0.2572910785675049
6.0,0.1,1.0,9.0,-0.941053032875061,0.27435302734375
6.0,0.1,1.0,10.0,0.05599597096443176,0.27024197578430176
6.0,0.1,1.0,11.0,-0.3172890841960907,0.2721998691558838
6.0,0.1,1.0,12.0,-1.0661430358886719,0.363924503326416
6.0,0.1,1.0,13.0,-0.2628602385520935,0.267758846282959
6.0,0.1,1.0,14.0,-1.4398388862609863,0.26761627197265625
6.0,0.1,1.0,15.0,-0.6316143274307251,0.2647247314453125
6.0,0.1,1.0,16.0,-1.2488250732421875,0.27011966705322266
6.0,0.1,1.0,17.0,-0.7593533396720886,0.26770591735839844
6.0,0.1,1.0,18.0,-0.9134016036987305,0.3528289794921875
6.0,0.1,1.0,19.0,-1.0390875339508057,0.262531042098999
6.0,0.1,1.0,20.0,-1.1901583671569824,0.2634596824645996
6.0,0.1,1.0,21.0,-1.057220220565796,0.2675638198852539
6.0,0.1,1.0,22.0,-1.5522470474243164,0.2691936492919922
6.0,0.1,1.0,23.0,-1.32489013671875,0.2682979106903076
6.0,0.1,1.0,24.0,-1.2033251523971558,0.3487985134124756
6.0,0.1,1.0,25.0,-1.5402543544769287,0.2648649215698242
6.0,0.1,1.0,26.0,-1.8325679302215576,0.2660207748413086
6.0,0.1,1.0,27.0,-1.1582567691802979,0.2828540802001953
6.0,0.1,1.0,28.0,-1.50503408908844,0.2618114948272705
6.0,0.1,1.0,29.0,-1.5551013946533203,0.2664628028869629
6.0,0.1,1.0,30.0,-1.6820411682128906,0.3612785339355469
6.0,0.1,1.0,31.0,-1.3400930166244507,0.25873684883117676
6.0,0.1,1.0,32.0,-1.2689350843429565,0.27077627182006836
6.0,0.1,1.0,33.0,-1.3723855018615723,0.26482701301574707
6.0,0.1,1.0,34.0,-1.0717475414276123,0.26354169845581055
6.0,0.1,1.0,35.0,-2.55462384223938,0.2552034854888916
6.0,0.1,1.0,36.0,-2.35699200630188,0.35079383850097656
6.0,0.1,1.0,37.0,-2.646695137023926,0.25525522232055664
6.0,0.1,1.0,38.0,-2.402679443359375,0.2911961078643799
6.0,0.1,1.0,39.0,-1.8749830722808838,0.2624783515930176
6.0,0.1,1.0,40.0,-2.5485074520111084,0.2712135314941406
6.0,0.1,1.0,41.0,-4.038569927215576,0.24698257446289062
6.0,0.1,1.0,42.0,-3.676569700241089,0.22116422653198242
6.0,0.1,1.0,43.0,-4.293002128601074,0.3259587287902832
6.0,0.1,1.0,44.0,-4.269063949584961,0.1881272792816162
6.0,0.1,1.0,45.0,-4.292781352996826,0.22205090522766113
6.0,0.1,1.0,46.0,-2.9337620735168457,0.2339029312133789
6.0,0.1,1.0,47.0,-2.6601476669311523,0.25760316848754883
6.0,0.1,1.0,48.0,-4.2717204093933105,0.22414755821228027
6.0,0.1,1.0,49.0,-5.919093132019043,0.16305160522460938
6.0,0.1,1.0,50.0,-5.049500942230225,0.33284640312194824
6.0,0.1,1.0,51.0,-3.8895716667175293,0.2824974060058594
6.0,0.1,1.0,52.0,-5.510643005371094,0.15436053276062012
6.0,0.1,1.0,53.0,-5.555741310119629,0.1567387580871582
6.0,0.1,1.0,54.0,-5.054706573486328,0.3074219226837158
6.0,0.1,1.0,55.0,-5.349514961242676,0.21653485298156738
6.0,0.1,1.0,56.0,-5.585309982299805,0.1491248607635498
6.0,0.1,1.0,57.0,-4.812621116638184,0.1926567554473877
6.0,0.1,1.0,58.0,-4.943960189819336,0.1958017349243164
6.0,0.1,1.0,59.0,-3.825474262237549,0.35318589210510254
6.0,0.1,1.0,60.0,-5.489994049072266,0.16981840133666992
6.0,0.1,1.0,61.0,-5.003958702087402,0.1841733455657959
6.0,0.1,1.0,62.0,-5.652009010314941,0.1975116729736328
6.0,0.1,1.0,63.0,-5.846000671386719,0.16114401817321777
6.0,0.1,1.0,64.0,-6.06766414642334,0.07594466209411621
6.0,0.1,1.0,65.0,-4.888993263244629,0.17828702926635742
6.0,0.1,1.0,66.0,-6.05368185043335,0.0815894603729248
6.0,0.1,1.0,67.0,-6.073326587677002,0.054857730865478516
6.0,0.1,1.0,68.0,-5.32338285446167,0.15878510475158691
6.0,0.1,1.0,69.0,-5.6750898361206055,0.1378161907196045
6.0,0.1,1.0,70.0,-6.058959484100342,0.04877352714538574
6.0,0.1,1.0,71.0,-5.98305606842041,0.05525469779968262
6.0,0.1,1.0,72.0,-5.775290012359619,0.12536406517028809
6.0,0.1,1.0,73.0,-5.939480304718018,0.1061239242553711
6.0,0.1,1.0,74.0,-6.043524742126465,0.052919626235961914
6.0,0.1,1.0,75.0,-5.938527584075928,0.21264052391052246
6.0,0.1,1.0,76.0,-5.101015090942383,0.10068321228027344
6.0,0.1,1.0,77.0,-6.034521102905273,0.04758715629577637
6.0,0.1,1.0,78.0,-2.9133028984069824,0.09211111068725586
6.0,0.1,1.0,79.0,-6.029806137084961,0.04465198516845703
6.0,0.1,1.0,80.0,-6.028191566467285,0.03916001319885254
6.0,0.1,1.0,81.0,-6.0269694328308105,0.040349721908569336
6.0,0.1,1.0,82.0,-6.0260396003723145,0.039585113525390625
6.0,0.1,1.0,83.0,-6.025336742401123,0.03978753089904785
6.0,0.1,1.0,84.0,-4.448251724243164,0.09598636627197266
6.0,0.1,1.0,85.0,-6.023904800415039,0.047437429428100586
6.0,0.1,1.0,86.0,-6.023252010345459,0.04254150390625
6.0,0.1,1.0,87.0,-6.0227789878845215,0.039147138595581055
6.0,0.1,1.0,88.0,-5.6749491691589355,0.15915942192077637
6.0,0.1,1.0,89.0,-6.021407604217529,0.05039572715759277
6.0,0.1,1.0,90.0,-6.020514965057373,0.04214620590209961
6.0,0.1,1.0,91.0,-6.019739151000977,0.0397188663482666
6.0,0.1,1.0,92.0,-5.9954071044921875,0.1258103847503662
6.0,0.1,1.0,93.0,-5.360218048095703,0.1456012725830078
6.0,0.1,1.0,94.0,-6.017409801483154,0.05167889595031738
6.0,0.1,1.0,95.0,-6.0166544914245605,0.038777828216552734
6.0,0.1,1.0,96.0,-6.016045570373535,0.0386962890625
6.0,0.1,1.0,97.0,-6.0155558586120605,0.03960084915161133
6.0,0.1,1.0,98.0,-6.0151543617248535,0.038433074951171875
6.0,0.1,1.0,99.0,-6.01482629776001,0.03831601142883301
6.0,0.1,1.0,100.0,-6.014556407928467,0.038764238357543945
6.0,0.1,1.0,101.0,-6.0143303871154785,0.040613412857055664
6.0,0.1,1.0,102.0,-6.014144420623779,0.04009604454040527
6.0,0.1,1.0,103.0,-6.0139851570129395,0.04209136962890625
6.0,0.1,1.0,104.0,-6.013854503631592,0.037621259689331055
6.0,0.1,1.0,105.0,-6.0137410163879395,0.03881430625915527
6.0,0.1,1.0,106.0,-6.013646602630615,0.03922224044799805
6.0,0.1,1.0,107.0,-6.013564586639404,0.040982723236083984
6.0,0.1,1.0,108.0,-6.013495922088623,0.038758039474487305
6.0,0.1,1.0,109.0,-6.013434886932373,0.03874349594116211
6.0,0.1,1.0,110.0,-6.013382434844971,0.03893589973449707
6.0,0.1,1.0,111.0,-6.013338088989258,0.03924846649169922
6.0,0.1,1.0,112.0,-6.013298988342285,0.03944277763366699
6.0,0.1,1.0,113.0,-6.0132670402526855,0.04050946235656738
6.0,0.1,1.0,114.0,-6.0132365226745605,0.04020404815673828
6.0,0.1,1.0,115.0,-6.013211727142334,0.04130148887634277
6.0,0.1,1.0,116.0,-6.01318883895874,0.03914475440979004
6.0,0.1,1.0,117.0,-6.0131683349609375,0.03919410705566406
6.0,0.1,1.0,118.0,-6.013151168823242,0.03830385208129883
6.0,0.1,1.0,119.0,-6.01313591003418,0.038106679916381836
6.0,0.1,1.0,120.0,-6.013122081756592,0.04184103012084961
6.0,0.1,1.0,121.0,-6.01310920715332,0.03921699523925781
6.0,0.1,1.0,122.0,-6.013099193572998,0.03938460350036621
6.0,0.1,1.0,123.0,-6.013090133666992,0.038945674896240234
6.0,0.1,1.0,124.0,-6.013082027435303,0.039037227630615234
6.0,0.1,1.0,125.0,-6.0130743980407715,0.03905916213989258
6.0,0.1,1.0,126.0,-6.013067245483398,0.042051076889038086
6.0,0.1,1.0,127.0,-6.013061046600342,0.039072513580322266
6.0,0.1,1.0,128.0,-6.013054370880127,0.040097951889038086
6.0,0.1,1.0,129.0,-6.013051509857178,0.03942084312438965
6.0,0.1,1.0,130.0,-6.0130462646484375,0.03978705406188965
6.0,0.1,1.0,131.0,-6.013041019439697,0.039884328842163086
6.0,0.1,1.0,132.0,-6.013038635253906,0.03897523880004883
6.0,0.1,1.0,133.0,-6.013036251068115,0.03813576698303223
6.0,0.1,1.0,134.0,-6.013031959533691,0.03962445259094238
6.0,0.1,1.0,135.0,-6.013030529022217,0.03999972343444824
6.0,0.1,1.0,136.0,-6.013028621673584,0.03934526443481445
6.0,0.1,1.0,137.0,-6.013025760650635,0.03896498680114746
6.0,0.1,1.0,138.0,-6.013023853302002,0.040601253509521484
6.0,0.1,1.0,139.0,-6.0130228996276855,0.04000735282897949
6.0,0.1,1.0,140.0,-6.013021469116211,0.04102778434753418
6.0,0.1,1.0,141.0,-6.013018608093262,0.04108548164367676
6.0,0.1,1.0,142.0,-6.0130181312561035,0.03983449935913086
6.0,0.1,1.0,143.0,-6.013016700744629,0.03844785690307617
6.0,0.1,1.0,144.0,-6.013016223907471,0.0391240119934082
6.0,0.1,1.0,145.0,-6.0130157470703125,0.0395207405090332
6.0,0.1,1.0,146.0,-6.013015270233154,0.041011810302734375
6.0,0.1,1.0,147.0,-5.609671592712402,0.1327836513519287
6.0,0.1,1.0,148.0,-6.012756824493408,0.05030012130737305
6.0,0.1,1.0,149.0,-6.012670040130615,0.044489383697509766
6.0,0.1,1.0,150.0,-6.012704849243164,0.06336307525634766
6.0,0.1,1.0,151.0,-6.012831687927246,0.049155235290527344
6.0,0.1,1.0,152.0,-6.0130228996276855,0.04167985916137695
6.0,0.1,1.0,153.0,-6.013259410858154,0.0440068244934082
6.0,0.1,1.0,154.0,-5.951416969299316,0.08395814895629883
6.0,0.1,1.0,155.0,-6.0097174644470215,0.15932679176330566
6.0,0.1,1.0,156.0,-6.013821601867676,0.04640913009643555
6.0,0.1,1.0,157.0,-6.013956546783447,0.042136192321777344
6.0,0.1,1.0,158.0,-6.01408576965332,0.03824973106384277
6.0,0.1,1.0,159.0,-6.0142083168029785,0.03915691375732422
6.0,0.1,1.0,160.0,-6.0143256187438965,0.039241790771484375
6.0,0.1,1.0,161.0,-6.014432907104492,0.03878450393676758
6.0,0.1,1.0,162.0,-6.014533519744873,0.03914690017700195
6.0,0.1,1.0,163.0,-6.0146260261535645,0.03953814506530762
6.0,0.1,1.0,164.0,-6.014711380004883,0.03888702392578125
6.0,0.1,1.0,165.0,-6.014792442321777,0.04059767723083496
6.0,0.1,1.0,166.0,-6.014863014221191,0.04146766662597656
6.0,0.1,1.0,167.0,-6.0149312019348145,0.04011702537536621
6.0,0.1,1.0,168.0,-6.0149922370910645,0.03954315185546875
6.0,0.1,1.0,169.0,-6.015047550201416,0.03951215744018555
6.0,0.1,1.0,170.0,-6.015099048614502,0.0398564338684082
6.0,0.1,1.0,171.0,-5.927578926086426,0.06252217292785645
6.0,0.1,1.0,172.0,-6.014756202697754,0.05600404739379883
6.0,0.1,1.0,173.0,-6.014419078826904,0.048023223876953125
6.0,0.1,1.0,174.0,-6.014122486114502,0.039319515228271484
6.0,0.1,1.0,175.0,-6.0138630867004395,0.03996753692626953
6.0,0.1,1.0,176.0,-6.013635635375977,0.03947281837463379
6.0,0.1,1.0,177.0,-6.013434886932373,0.04049825668334961
6.0,0.1,1.0,178.0,-6.0132575035095215,0.04010653495788574
6.0,0.1,1.0,179.0,-6.0131001472473145,0.03954648971557617
6.0,0.1,1.0,180.0,-6.012961387634277,0.03932952880859375
6.0,0.1,1.0,181.0,-6.012835502624512,0.03986930847167969
6.0,0.1,1.0,182.0,-6.012726306915283,0.04018449783325195
6.0,0.1,1.0,183.0,-6.012627124786377,0.04292607307434082
6.0,0.1,1.0,184.0,-6.012540817260742,0.04343819618225098
6.0,0.1,1.0,185.0,-6.012461185455322,0.04706883430480957
6.0,0.1,1.0,186.0,-6.012391090393066,0.047080278396606445
6.0,0.1,1.0,187.0,-6.0123291015625,0.05185866355895996
6.0,0.1,1.0,188.0,-6.012273788452148,0.050063133239746094
6.0,0.1,1.0,189.0,-6.012222766876221,0.051310062408447266
6.0,0.1,1.0,190.0,-6.012176990509033,0.05097651481628418
6.0,0.1,1.0,191.0,-6.0121378898620605,0.04505610466003418
6.0,0.1,1.0,192.0,-6.012100696563721,0.042997121810913086
6.0,0.1,1.0,193.0,-6.11308479309082,0.06677627563476562
6.0,0.1,1.0,194.0,-6.012410640716553,0.045838117599487305
6.0,0.1,1.0,195.0,-6.012740612030029,0.05176734924316406
6.0,0.1,1.0,196.0,-6.013059139251709,0.0482938289642334
6.0,0.1,1.0,197.0,-6.01336145401001,0.04121685028076172
6.0,0.1,1.0,198.0,-6.013649940490723,0.04131960868835449
6.0,0.1,1.0,199.0,-6.013923168182373,0.04022216796875
6.0,0.1,2.0,0.0,-0.5697434544563293,0.2602071762084961
6.0,0.1,2.0,1.0,-0.34722989797592163,0.2772526741027832
6.0,0.1,2.0,2.0,-1.320815086364746,0.2762329578399658
6.0,0.1,2.0,3.0,-0.34837156534194946,0.28579020500183105
6.0,0.1,2.0,4.0,-0.4419029951095581,0.36893630027770996
6.0,0.1,2.0,5.0,-0.6605143547058105,0.2671523094177246
6.0,0.1,2.0,6.0,-1.192811369895935,0.2580416202545166
