N,h,trial,epoch,energy,epoch time
10.0,0.1,0.0,139.0,-10.015000343322754,0.1484241485595703
10.0,0.1,0.0,140.0,-10.014963150024414,0.14785146713256836
10.0,0.1,0.0,141.0,-10.014928817749023,0.15127897262573242
10.0,0.1,0.0,142.0,-10.014898300170898,0.14492106437683105
10.0,0.1,0.0,143.0,-10.014871597290039,0.14156460762023926
10.0,0.1,0.0,144.0,-10.014847755432129,0.14103984832763672
10.0,0.1,0.0,145.0,-10.22665786743164,0.5361981391906738
10.0,0.1,0.0,146.0,-10.015642166137695,0.18229198455810547
10.0,0.1,0.0,147.0,-10.016546249389648,0.1447596549987793
10.0,0.1,0.0,148.0,-10.017512321472168,0.1405181884765625
10.0,0.1,0.0,149.0,-10.018518447875977,0.22057843208312988
10.0,0.1,0.0,150.0,-10.019540786743164,0.14086341857910156
10.0,0.1,0.0,151.0,-10.020567893981934,0.14725112915039062
10.0,0.1,0.0,152.0,-10.021581649780273,0.14793705940246582
10.0,0.1,0.0,153.0,-10.022581100463867,0.1469099521636963
10.0,0.1,0.0,154.0,-10.023545265197754,0.14648675918579102
10.0,0.1,0.0,155.0,-10.024476051330566,0.1478440761566162
10.0,0.1,0.0,156.0,-10.025364875793457,0.1463305950164795
10.0,0.1,0.0,157.0,-9.91478443145752,0.2931783199310303
10.0,0.1,0.0,158.0,-10.024674415588379,0.16498231887817383
10.0,0.1,0.0,159.0,-10.023472785949707,0.1431729793548584
10.0,0.1,0.0,160.0,-10.022526741027832,0.14558672904968262
10.0,0.1,0.0,161.0,-10.02177619934082,0.14834284782409668
10.0,0.1,0.0,162.0,-10.021183967590332,0.15086722373962402
10.0,0.1,0.0,163.0,-10.020711898803711,0.1512002944946289
10.0,0.1,0.0,164.0,-10.02033805847168,0.2869985103607178
10.0,0.1,0.0,165.0,-10.020036697387695,0.1446669101715088
10.0,0.1,0.0,166.0,-9.79118537902832,0.5147032737731934
10.0,0.1,0.0,167.0,-10.018904685974121,0.19102835655212402
10.0,0.1,0.0,168.0,-10.019109725952148,0.14662647247314453
10.0,0.1,0.0,169.0,-9.990508079528809,0.22488188743591309
10.0,0.1,0.0,170.0,-10.020951271057129,0.15421652793884277
10.0,0.1,0.0,171.0,-10.022275924682617,0.14594054222106934
10.0,0.1,0.0,172.0,-10.023909568786621,0.14702868461608887
10.0,0.1,0.0,173.0,-10.02364730834961,0.26606297492980957
10.0,0.1,0.0,174.0,-10.02769660949707,0.16247081756591797
10.0,0.1,0.0,175.0,-10.029707908630371,0.22673320770263672
10.0,0.1,0.0,176.0,-10.03173828125,0.14536619186401367
10.0,0.1,0.0,177.0,-10.033753395080566,0.14281082153320312
10.0,0.1,0.0,178.0,-9.915807723999023,0.39436912536621094
10.0,0.1,0.0,179.0,-9.975822448730469,0.25935959815979004
10.0,0.1,0.0,180.0,-10.033431053161621,0.15965485572814941
10.0,0.1,0.0,181.0,-9.992147445678711,0.22039127349853516
10.0,0.1,0.0,182.0,-10.029806137084961,0.15247488021850586
10.0,0.1,0.0,183.0,-10.028047561645508,0.146073579788208
10.0,0.1,0.0,184.0,-10.026596069335938,0.14031434059143066
10.0,0.1,0.0,185.0,-10.025390625,0.13874554634094238
10.0,0.1,0.0,186.0,-10.024382591247559,0.17366337776184082
10.0,0.1,0.0,187.0,-10.023534774780273,0.23476433753967285
10.0,0.1,0.0,188.0,-10.022817611694336,0.15483736991882324
10.0,0.1,0.0,189.0,-10.022211074829102,0.15597939491271973
10.0,0.1,0.0,190.0,-10.021692276000977,0.14875245094299316
10.0,0.1,0.0,191.0,-10.021245002746582,0.14755725860595703
10.0,0.1,0.0,192.0,-10.02086067199707,0.14496755599975586
10.0,0.1,0.0,193.0,-10.020528793334961,0.1423187255859375
10.0,0.1,0.0,194.0,-10.020242691040039,0.14203929901123047
10.0,0.1,0.0,195.0,-10.019990921020508,0.14912080764770508
10.0,0.1,0.0,196.0,-10.019774436950684,0.15015411376953125
10.0,0.1,0.0,197.0,-9.911407470703125,0.36105966567993164
10.0,0.1,0.0,198.0,-10.018472671508789,0.1646571159362793
10.0,0.1,0.0,199.0,-10.017533302307129,0.14211320877075195
10.0,0.1,1.0,0.0,-1.7632253170013428,9.360801935195923
10.0,0.1,1.0,1.0,-1.2405381202697754,10.497306823730469
10.0,0.1,1.0,2.0,-1.1505749225616455,10.33027195930481
10.0,0.1,1.0,3.0,-0.804933488368988,10.646233797073364
10.0,0.1,1.0,4.0,-1.9216084480285645,11.057001113891602
10.0,0.1,1.0,5.0,-1.0260419845581055,12.224870443344116
10.0,0.1,1.0,6.0,-1.0856260061264038,13.635241746902466
10.0,0.1,1.0,7.0,-0.04970157891511917,14.541616916656494
10.0,0.1,1.0,8.0,-1.9195613861083984,14.956083059310913
10.0,0.1,1.0,9.0,-1.2347774505615234,13.723329067230225
10.0,0.1,1.0,10.0,-1.2490955591201782,13.390027523040771
10.0,0.1,1.0,11.0,-1.441145658493042,12.234758138656616
10.0,0.1,1.0,12.0,-1.6812399625778198,11.993207931518555
10.0,0.1,1.0,13.0,-0.8095076084136963,11.353605270385742
10.0,0.1,1.0,14.0,-0.9232211112976074,15.636202096939087
10.0,0.1,1.0,15.0,-2.180490016937256,12.654155254364014
10.0,0.1,1.0,16.0,-1.260976791381836,13.30502438545227
10.0,0.1,1.0,17.0,-2.3643879890441895,11.355072259902954
10.0,0.1,1.0,18.0,-1.9469890594482422,12.230912446975708
10.0,0.1,1.0,19.0,-0.7716561555862427,12.098543405532837
10.0,0.1,1.0,20.0,-1.9335856437683105,11.859106063842773
10.0,0.1,1.0,21.0,-2.135655403137207,12.03523850440979
10.0,0.1,1.0,22.0,-1.7112343311309814,12.294721364974976
10.0,0.1,1.0,23.0,-2.502084255218506,9.8729407787323
10.0,0.1,1.0,24.0,-1.4094672203063965,11.25763726234436
10.0,0.1,1.0,25.0,-2.516420841217041,8.93809461593628
10.0,0.1,1.0,26.0,-2.93674898147583,7.829254865646362
10.0,0.1,1.0,27.0,-2.7517199516296387,9.287111759185791
10.0,0.1,1.0,28.0,-3.1274735927581787,7.125471830368042
10.0,0.1,1.0,29.0,-3.4221749305725098,5.699147939682007
10.0,0.1,1.0,30.0,-4.242545127868652,6.818356275558472
10.0,0.1,1.0,31.0,-2.926018238067627,6.448751926422119
10.0,0.1,1.0,32.0,-4.324667930603027,4.393921375274658
10.0,0.1,1.0,33.0,-4.346986770629883,4.370543718338013
10.0,0.1,1.0,34.0,-3.7483739852905273,7.670044422149658
10.0,0.1,1.0,35.0,-5.099109649658203,3.842419147491455
10.0,0.1,1.0,36.0,-7.0534868240356445,2.3292620182037354
10.0,0.1,1.0,37.0,-5.200638294219971,3.135664939880371
10.0,0.1,1.0,38.0,-4.078277111053467,5.795227766036987
10.0,0.1,1.0,39.0,-6.071504592895508,3.099621057510376
10.0,0.1,1.0,40.0,-6.4073991775512695,1.7988269329071045
10.0,0.1,1.0,41.0,-7.707889080047607,1.439079761505127
10.0,0.1,1.0,42.0,-7.730777740478516,1.1828763484954834
10.0,0.1,1.0,43.0,-8.41707992553711,1.213508129119873
10.0,0.1,1.0,44.0,-5.9599409103393555,2.143871545791626
10.0,0.1,1.0,45.0,-9.042702674865723,0.976466178894043
10.0,0.1,1.0,46.0,-7.653748512268066,1.3258137702941895
10.0,0.1,1.0,47.0,-9.899862289428711,0.6527791023254395
10.0,0.1,1.0,48.0,-9.083324432373047,0.7187540531158447
10.0,0.1,1.0,49.0,-9.192827224731445,0.5591263771057129
10.0,0.1,1.0,50.0,-9.136802673339844,0.5541951656341553
10.0,0.1,1.0,51.0,-9.97815990447998,0.32338833808898926
10.0,0.1,1.0,52.0,-9.537110328674316,1.0004475116729736
10.0,0.1,1.0,53.0,-10.026148796081543,0.2868983745574951
10.0,0.1,1.0,54.0,-10.015746116638184,0.2602982521057129
10.0,0.1,1.0,55.0,-9.59701156616211,0.400087833404541
10.0,0.1,1.0,56.0,-10.04594898223877,0.17978692054748535
10.0,0.1,1.0,57.0,-9.999650955200195,0.20815110206604004
10.0,0.1,1.0,58.0,-10.035978317260742,0.14488720893859863
10.0,0.1,1.0,59.0,-10.103426933288574,0.33632326126098633
10.0,0.1,1.0,60.0,-10.029806137084961,0.2531154155731201
10.0,0.1,1.0,61.0,-10.027673721313477,0.12868785858154297
10.0,0.1,1.0,62.0,-10.025922775268555,0.13373494148254395
10.0,0.1,1.0,63.0,-10.02447509765625,0.12920045852661133
10.0,0.1,1.0,64.0,-10.023271560668945,0.13303327560424805
10.0,0.1,1.0,65.0,-10.022263526916504,0.12897872924804688
10.0,0.1,1.0,66.0,-10.021413803100586,0.13623452186584473
10.0,0.1,1.0,67.0,-10.020692825317383,0.13322162628173828
10.0,0.1,1.0,68.0,-10.053288459777832,0.20545554161071777
10.0,0.1,1.0,69.0,-10.019712448120117,0.13872671127319336
10.0,0.1,1.0,70.0,-10.019403457641602,0.13409209251403809
10.0,0.1,1.0,71.0,-10.061403274536133,0.20612168312072754
10.0,0.1,1.0,72.0,-10.018980026245117,0.14196228981018066
10.0,0.1,1.0,73.0,-10.018838882446289,0.1435387134552002
10.0,0.1,1.0,74.0,-10.018716812133789,0.13448190689086914
10.0,0.1,1.0,75.0,-10.018613815307617,0.20798969268798828
10.0,0.1,1.0,76.0,-10.038729667663574,0.33610963821411133
10.0,0.1,1.0,77.0,-10.018472671508789,0.1573333740234375
10.0,0.1,1.0,78.0,-10.018430709838867,0.13956928253173828
10.0,0.1,1.0,79.0,-10.018396377563477,0.13752055168151855
10.0,0.1,1.0,80.0,-10.018362045288086,0.1356337070465088
10.0,0.1,1.0,81.0,-10.018336296081543,0.13288044929504395
10.0,0.1,1.0,82.0,-10.018312454223633,0.141845703125
10.0,0.1,1.0,83.0,-9.984615325927734,0.21100783348083496
10.0,0.1,1.0,84.0,-10.018065452575684,0.14795470237731934
10.0,0.1,1.0,85.0,-10.017858505249023,0.13560914993286133
10.0,0.1,1.0,86.0,-10.017675399780273,0.13952064514160156
10.0,0.1,1.0,87.0,-10.017511367797852,0.13495993614196777
10.0,0.1,1.0,88.0,-10.017363548278809,0.21627354621887207
10.0,0.1,1.0,89.0,-10.049528121948242,0.20532870292663574
10.0,0.1,1.0,90.0,-10.017213821411133,0.1409599781036377
10.0,0.1,1.0,91.0,-10.01719856262207,0.13597321510314941
10.0,0.1,1.0,92.0,-10.017190933227539,0.13519525527954102
10.0,0.1,1.0,93.0,-10.017181396484375,0.13225221633911133
10.0,0.1,1.0,94.0,-10.017175674438477,0.1338341236114502
10.0,0.1,1.0,95.0,-10.017167091369629,0.13030433654785156
10.0,0.1,1.0,96.0,-10.017165184020996,0.13098931312561035
10.0,0.1,1.0,97.0,-10.017160415649414,0.13135886192321777
10.0,0.1,1.0,98.0,-10.017156600952148,0.1370680332183838
10.0,0.1,1.0,99.0,-10.017156600952148,0.13332438468933105
10.0,0.1,1.0,100.0,-10.017152786254883,0.13350677490234375
10.0,0.1,1.0,101.0,-10.017152786254883,0.13706707954406738
10.0,0.1,1.0,102.0,-10.017151832580566,0.13379693031311035
10.0,0.1,1.0,103.0,-10.017151832580566,0.13061928749084473
10.0,0.1,1.0,104.0,-10.017151832580566,0.21001338958740234
10.0,0.1,1.0,105.0,-10.017151832580566,0.13911700248718262
10.0,0.1,1.0,106.0,-10.017151832580566,0.13592004776000977
10.0,0.1,1.0,107.0,-10.017151832580566,0.1321728229522705
10.0,0.1,1.0,108.0,-10.017151832580566,0.13552522659301758
10.0,0.1,1.0,109.0,-10.013721466064453,0.20003342628479004
10.0,0.1,1.0,110.0,-10.017133712768555,0.1345357894897461
10.0,0.1,1.0,111.0,-10.017115592956543,0.13885831832885742
10.0,0.1,1.0,112.0,-10.017099380493164,0.13636255264282227
10.0,0.1,1.0,113.0,-10.017085075378418,0.135009765625
10.0,0.1,1.0,114.0,-10.017073631286621,0.13297653198242188
10.0,0.1,1.0,115.0,-10.017060279846191,0.13442659378051758
10.0,0.1,1.0,116.0,-10.017049789428711,0.13989877700805664
10.0,0.1,1.0,117.0,-10.028238296508789,0.20522427558898926
10.0,0.1,1.0,118.0,-10.017126083374023,0.22125887870788574
10.0,0.1,1.0,119.0,-10.116079330444336,0.20519018173217773
10.0,0.1,1.0,120.0,-10.017776489257812,0.14455318450927734
10.0,0.1,1.0,121.0,-10.018330574035645,0.14673972129821777
10.0,0.1,1.0,122.0,-10.16811466217041,0.37589049339294434
10.0,0.1,1.0,123.0,-10.019975662231445,0.17658305168151855
10.0,0.1,1.0,124.0,-10.02107048034668,0.14995241165161133
10.0,0.1,1.0,125.0,-10.022124290466309,0.13716673851013184
10.0,0.1,1.0,126.0,-10.023134231567383,0.13455748558044434
10.0,0.1,1.0,127.0,-10.024094581604004,0.13229942321777344
10.0,0.1,1.0,128.0,-9.850595474243164,0.20728039741516113
10.0,0.1,1.0,129.0,-10.024384498596191,0.14307284355163574
10.0,0.1,1.0,130.0,-10.023931503295898,0.132171630859375
10.0,0.1,1.0,131.0,-10.023603439331055,0.22277617454528809
10.0,0.1,1.0,132.0,-10.02336597442627,0.1276097297668457
10.0,0.1,1.0,133.0,-10.023202896118164,0.12655091285705566
10.0,0.1,1.0,134.0,-9.984508514404297,0.2619767189025879
10.0,0.1,1.0,135.0,-10.022603988647461,0.1491866111755371
10.0,0.1,1.0,136.0,-10.022192001342773,0.13127374649047852
10.0,0.1,1.0,137.0,-10.021844863891602,0.13394546508789062
10.0,0.1,1.0,138.0,-10.021550178527832,0.13596701622009277
10.0,0.1,1.0,139.0,-10.021299362182617,0.13057303428649902
10.0,0.1,1.0,140.0,-10.021082878112793,0.1288301944732666
10.0,0.1,1.0,141.0,-10.020898818969727,0.13075804710388184
10.0,0.1,1.0,142.0,-10.02073860168457,0.1350557804107666
10.0,0.1,1.0,143.0,-10.020601272583008,0.13586020469665527
10.0,0.1,1.0,144.0,-10.020483016967773,0.13097262382507324
10.0,0.1,1.0,145.0,-10.144148826599121,0.35756707191467285
10.0,0.1,1.0,146.0,-10.041717529296875,0.21683454513549805
10.0,0.1,1.0,147.0,-10.020944595336914,0.14676570892333984
10.0,0.1,1.0,148.0,-10.02134895324707,0.13438057899475098
10.0,0.1,1.0,149.0,-10.038860321044922,0.2026987075805664
10.0,0.1,1.0,150.0,-10.022329330444336,0.14104008674621582
10.0,0.1,1.0,151.0,-10.022886276245117,0.13667631149291992
10.0,0.1,1.0,152.0,-10.013603210449219,0.21840190887451172
10.0,0.1,1.0,153.0,-10.023832321166992,0.15499043464660645
10.0,0.1,1.0,154.0,-10.024221420288086,0.1503617763519287
10.0,0.1,1.0,155.0,-9.952881813049316,0.3040297031402588
10.0,0.1,1.0,156.0,-10.023712158203125,0.157850980758667
10.0,0.1,1.0,157.0,-9.880488395690918,0.380049467086792
10.0,0.1,1.0,158.0,-10.021589279174805,0.1649315357208252
10.0,0.1,1.0,159.0,-10.00922966003418,0.22897863388061523
10.0,0.1,1.0,160.0,-10.01162338256836,0.24068689346313477
10.0,0.1,1.0,161.0,-10.018568992614746,0.15225625038146973
10.0,0.1,1.0,162.0,-10.017850875854492,0.14033913612365723
10.0,0.1,1.0,163.0,-10.017247200012207,0.14371061325073242
10.0,0.1,1.0,164.0,-10.016739845275879,0.1363208293914795
10.0,0.1,1.0,165.0,-10.016310691833496,0.13571548461914062
10.0,0.1,1.0,166.0,-10.015944480895996,0.13434767723083496
10.0,0.1,1.0,167.0,-10.015629768371582,0.13802289962768555
10.0,0.1,1.0,168.0,-10.015360832214355,0.12908101081848145
10.0,0.1,1.0,169.0,-10.015130996704102,0.12805819511413574
10.0,0.1,1.0,170.0,-10.014927864074707,0.22362709045410156
10.0,0.1,1.0,171.0,-10.052023887634277,0.2001962661743164
10.0,0.1,1.0,172.0,-10.014726638793945,0.14000225067138672
10.0,0.1,1.0,173.0,-10.014710426330566,0.13325977325439453
10.0,0.1,1.0,174.0,-10.014703750610352,0.13466286659240723
10.0,0.1,1.0,175.0,-10.014695167541504,0.12890291213989258
10.0,0.1,1.0,176.0,-10.014695167541504,0.13284635543823242
10.0,0.1,1.0,177.0,-10.01469612121582,0.13424229621887207
10.0,0.1,1.0,178.0,-10.014699935913086,0.1360313892364502
10.0,0.1,1.0,179.0,-10.014707565307617,0.13212871551513672
10.0,0.1,1.0,180.0,-10.014710426330566,0.16475820541381836
10.0,0.1,1.0,181.0,-10.014719009399414,0.15713977813720703
10.0,0.1,1.0,182.0,-10.014724731445312,0.15372800827026367
10.0,0.1,1.0,183.0,-10.014730453491211,0.15105056762695312
10.0,0.1,1.0,184.0,-10.014739036560059,0.1538372039794922
10.0,0.1,1.0,185.0,-10.014744758605957,0.14908123016357422
10.0,0.1,1.0,186.0,-10.031225204467773,0.2925608158111572
10.0,0.1,1.0,187.0,-10.014825820922852,0.1512911319732666
10.0,0.1,1.0,188.0,-10.014893531799316,0.1431748867034912
10.0,0.1,1.0,189.0,-10.014955520629883,0.14875555038452148
10.0,0.1,1.0,190.0,-10.015015602111816,0.1458144187927246
10.0,0.1,1.0,191.0,-10.015069961547852,0.1424715518951416
10.0,0.1,1.0,192.0,-10.015119552612305,0.14580416679382324
10.0,0.1,1.0,193.0,-10.015165328979492,0.14227986335754395
10.0,0.1,1.0,194.0,-10.015207290649414,0.14351177215576172
10.0,0.1,1.0,195.0,-10.015244483947754,0.14884328842163086
10.0,0.1,1.0,196.0,-10.015279769897461,0.14651274681091309
10.0,0.1,1.0,197.0,-10.015310287475586,0.1455974578857422
10.0,0.1,1.0,198.0,-10.015339851379395,0.14569306373596191
10.0,0.1,1.0,199.0,-10.015366554260254,0.14840245246887207
10.0,0.1,2.0,0.0,-0.8109472990036011,10.142738580703735
10.0,0.1,2.0,1.0,-2.4983153343200684,10.186426639556885
10.0,0.1,2.0,2.0,-1.2153666019439697,10.372385501861572
10.0,0.1,2.0,3.0,-1.7661808729171753,11.642723798751831
10.0,0.1,2.0,4.0,-1.265307903289795,12.784550666809082
10.0,0.1,2.0,5.0,-1.8439902067184448,12.549704313278198
10.0,0.1,2.0,6.0,-0.5600899457931519,12.10340929031372
10.0,0.1,2.0,7.0,-1.0178531408309937,12.192171096801758
10.0,0.1,2.0,8.0,-0.979356586933136,12.0771644115448
10.0,0.1,2.0,9.0,-0.4822089970111847,12.243215560913086
10.0,0.1,2.0,10.0,-1.3033934831619263,12.36177134513855
10.0,0.1,2.0,11.0,-1.10744047164917,12.62015986442566
